"TRANSECT_ID" "n" "ICOV" "meanpopsize" "rangescore" "transect_lat" "transect_lon" "sppnum" "rangescore_2"
"218" "UKBMS.1415" 13 2.40637684394102 0.0506469701760947 0.169295495242959 3151484.07142857 3626171.42857143 15 0.0286609647095588
"219" "UKBMS.1419" 18 3.99705426162641 0.241900923498337 0.161670665184842 3153807.66666667 3615714.26666667 22 0.0261374039813091
"220" "UKBMS.142" 11 2.7041352168895 0.0850385239824801 0.114021949509798 3240010.83333333 3608155 18 0.0130010049700149
"221" "UKBMS.1420" 16 3.56762670244291 0.190923471432676 0.162512332023972 3153762.58333333 3615781.16666667 20 0.0264102580598696
"222" "UKBMS.1422" 16 1.61607732251116 0.358307367641903 0.222943073063317 3128085.25 3631475.25 28 0.0497036138269156
"223" "UKBMS.1423" 13 1.90666308651505 0.396414055461871 0.201995027322583 3126194 3614085 25 0.040801991063051
"224" "UKBMS.1427" 10 2.80975232450841 0.893331558079592 0.220616558777983 3144654.9 3612521.8 23 0.0486716660070392
"225" "UKBMS.143" 15 2.12260075029669 0.180633681530643 -0.161785523036695 3952205.55555556 3496390.55555556 14 0.0261745554642568
"226" "UKBMS.1430" 11 3.82852427864262 0.0517244799201259 0.168991791591442 3154378.16666667 3623549.66666667 18 0.0285582256252853
"227" "UKBMS.1431" 11 4.30853630351736 0.0495401010629331 0.180527203577605 3153677.09090909 3629118.72727273 13 0.03259007123155
"228" "UKBMS.1432" 12 1.55025702329652 0.216195669856261 0.201234074157063 3161873.875 3606690.75 19 0.0404951526018505
"229" "UKBMS.1433" 13 1.60829064421187 0.085792675156827 0.27416539898788 3160817.75 3582376.875 27 0.0751666660021832
"230" "UKBMS.1439" 12 2.64167115450821 0.199827193828197 0.194781152965743 3137879.88888889 3601214.88888889 21 0.0379396975506641
"231" "UKBMS.144" 10 2.59309259601274 0.145306072476986 -0.0821592980586025 3676409.5 3518443 14 0.00675015025748229
"232" "UKBMS.1445" 10 2.28921136835293 0.0374054322841484 0.176320420508586 3149730 3628144.3 17 0.0310888906883244
"233" "UKBMS.1446" 10 3.20596576410346 0.020316542437182 0.164957201683918 3150086.63636364 3629622.72727273 12 0.0272108783873888
"234" "UKBMS.1447" 10 3.73978763403901 0.0437572789811688 0.142642421296001 3150559.3 3628959.1 18 0.0203468603531858
"235" "UKBMS.1451" 10 3.20902397597242 0.682410390974511 0.230845363851365 3135681 3616945.375 32 0.053289582011669
"236" "UKBMS.1454" 12 1.7784598419346 0.0797486571632419 0.22594913776154 3130042 3653988 20 0.0510530128551834
"237" "UKBMS.146" 10 2.24236404525778 0.0906812483184068 -0.072065806618941 3806174.33333333 3565683.06666667 15 0.00519348048363859
"238" "UKBMS.1469" 10 1.23301830207974 0.155565607608397 0.147378315491363 3159364.33333333 3569491.77777778 20 0.0217203678770718
"239" "UKBMS.149" 15 3.23199237570539 0.219623590574654 0.11270915678987 3245507.8 3373857.2 25 0.0127033540242834
"240" "UKBMS.15" 18 3.31896858973544 0.286754701900008 0.111538132169783 3260756 3523756.2 21 0.012440754927924
"241" "UKBMS.151" 18 2.20508446804678 0.267059559123511 0.0431330795660512 3320054.54545455 3347494.27272727 21 0.0018604625528513
"242" "UKBMS.1511" 13 2.46251089992796 0.189516312910547 0.267050841124599 3147693 3680980 25 0.0713161517453557
"243" "UKBMS.1524" 14 4.2976587477353 0.198008552266878 0.235079621573769 3148258.61538462 3680582.23076923 24 0.0552624284792665
"244" "UKBMS.1525" 18 2.19094444808582 0.0364487221922109 0.201715746853335 3163023 3646660 19 0.0406892425285986
"245" "UKBMS.1526" 18 1.6738274549158 0.137988607390847 0.195767711403875 3162314 3645429 24 0.038324996828311
"246" "UKBMS.1529" 11 1.91032182026774 0.0456307667056639 0.142593753087659 3165834 3697633 12 0.0203329784196244
"247" "UKBMS.153" 12 2.06258862427777 0.0195630535530281 -0.0110551211793941 3710394.23076923 3373630.53846154 12 0.000122215704291088
"248" "UKBMS.1536" 13 3.07101331773903 0.445170918474919 0.159779149271413 3189699.33333333 3631907 24 0.0255293765418964
"249" "UKBMS.1537" 10 2.46011818595843 0.187878574156694 0.262769124478009 3191336.75 3634629.125 21 0.0690476127789392
"250" "UKBMS.1541" 12 3.39298982078783 0.694011697741319 0.195686539794222 3182712 3630168 25 0.0382932218566356
"251" "UKBMS.1542" 18 2.07788935981471 0.0451754023373758 0.162556041910763 3163023 3646660 14 0.0264244667616936
"252" "UKBMS.155" 16 2.9503074519057 0.201785067755661 0.321323316545509 3245208.5 3557760 28 0.103248673755805
"253" "UKBMS.156" 12 2.62064808539168 0.189345434279548 0.213302800814653 3161984.9 3695124.4 26 0.0454980848353756
"254" "UKBMS.158" 18 3.79096869863731 0.4445938016753 0.122825925964611 3164493.93333333 3470131.4 35 0.0150862080890642
"255" "UKBMS.16" 18 4.23516817967994 0.410720663192378 0.179604753307579 3126666.93333333 3478095.6 31 0.0322578674106764
"256" "UKBMS.160" 12 2.33547347505818 0.120060206669651 0.038449813575946 3628440.18181818 3451664.81818182 17 0.001478388164025
"257" "UKBMS.1607" 18 4.28631528276497 1.18684120943609 0.10924276847252 3395881 3633728 23 0.0119339824635405
"258" "UKBMS.1608" 15 2.75057338699347 0.306443686036749 0.148515464771808 3350004.14285714 3609509.57142857 25 0.0220568432763862
"259" "UKBMS.161" 16 3.03532209942878 0.251284596604664 0.0497895436492484 3567889.71428571 3583598.57142857 19 0.00247899865680041
"260" "UKBMS.1610" 16 2.39517729588719 0.431585813354651 0.160101591993166 3351007.5 3608614.83333333 22 0.0256325197587462
"261" "UKBMS.1614" 16 2.72670357377786 0.33599967157911 0.0435862140271436 3402220.42857143 3650263.85714286 23 0.00189975805321997
"262" "UKBMS.165" 16 2.02339606713449 0.0752495516133791 -0.065820043573458 3862883.57142857 3602430.71428571 13 0.00433227813601191
"263" "UKBMS.166" 14 1.63613383327489 0.361340862922399 -0.00299385134943243 3445667.53333333 3404356.73333333 22 8.96314590249836e-06
"264" "UKBMS.170" 14 2.7019782246894 0.121792873253527 0.153575116461172 3223905.58333333 3661149.83333333 19 0.0235853163960626
"265" "UKBMS.1701" 10 1.06453258096926 0.0984803797645572 0.0156112627656125 3156509 3352484 22 0.000243711525137
"266" "UKBMS.1703" 13 2.20111479747648 0.162695155262896 0.0576796379898027 3137897.16666667 3346929.08333333 28 0.00332694063863469
"267" "UKBMS.1705" 16 3.62272986194827 0.905796824511103 0.127725514374793 3175457.14285714 3394581.57142857 24 0.0163138070223054
"268" "UKBMS.171" 14 2.59598787083387 0.0956235524458847 0.154482400709015 3223868.25 3662350 18 0.0238648121288207
"269" "UKBMS.1710" 15 2.97254564913188 0.200125766864701 0.235248764787409 3154309 3327932.5 15 0.0553419813340018
"270" "UKBMS.1717" 10 7.18278232349792 0.523733787328751 0.210784390934881 3141063.16666667 3325052.66666667 26 0.0444300594617887
"271" "UKBMS.172" 15 1.93218151278748 0.132031156173192 0.195824853869708 3285086.8 3636792.85 22 0.0383473733930924
"272" "UKBMS.1720" 14 6.2690142166134 0.410044986141121 0.229540908573824 3132026 3362894.2 24 0.0526890287088967
"273" "UKBMS.1728" 12 2.61661754145497 0.111526678999847 0.0890218808374339 3175471 3394324 19 0.00792489526783428
"274" "UKBMS.173" 15 1.74959618636921 0.220186487812605 0.199513695005807 3284177.06666667 3636647.6 23 0.0398057144948703
"275" "UKBMS.1733" 10 4.13891701871409 0.365411181773629 0.112977469277317 3152324 3409430 24 0.0127639085643072
"276" "UKBMS.174" 18 2.18384822834592 0.178011617704276 -0.0376766223387048 3709106.5 3565526.6 17 0.00141952787085339
"277" "UKBMS.176" 17 3.18775897800753 0.387644814802808 0.145084878310487 3262348.13333333 3747585.13333333 25 0.0210496219143688
"278" "UKBMS.178" 15 1.2309717415337 0.266033690316294 0.146201505699963 3147477.55555556 3702247 27 0.0213748802689364
"279" "UKBMS.1780" 11 3.8602239458511 0.531662824220823 0.077898554005718 3138692.38461538 3351793 23 0.00606818471618177
"280" "UKBMS.179" 15 2.07195877939181 0.0819746293537332 0.204418733051799 3285216 3635937 19 0.0417870184225028
"281" "UKBMS.1803" 18 4.41031331440631 0.454876828336679 0.238118843547781 3127166.375 3232366.625 24 0.0567005836525324
"282" "UKBMS.1811" 14 1.20315196411717 0.0951602970876726 0.252911527448416 3159142 3275009 20 0.0639642407162911
"283" "UKBMS.1813" 16 3.20818645685115 0.53020426531815 0.218885221734183 3124432 3225092 19 0.0479107402936225
"284" "UKBMS.184" 14 3.73115765318442 0.420145752902123 0.137934217096379 3286874 3680763 22 0.019025848245991
"285" "UKBMS.19" 18 4.72721193699814 0.107792395413631 0.135528313800422 3130135.28571429 3479523.64285714 23 0.0183679238415856
"286" "UKBMS.190" 11 5.32093697269779 0.138591795636375 -0.0332000720011713 3774344.125 3534894.25 16 0.00110224478088296
"287" "UKBMS.1904" 10 2.86514375787517 0.710257742823417 0.196728045712649 3241750 3591451 28 0.0387019239699181
"288" "UKBMS.1905" 18 3.37026389583973 0.142581148032216 0.297331796435676 3212550.5 3611605.4 18 0.0884061971716662
"289" "UKBMS.1906" 12 1.70547925646353 0.0883910309547279 0.172606747006677 3241242 3619509 21 0.029793089112227
"290" "UKBMS.1911" 12 3.16890983018333 0.206586857868089 0.138867785300885 3246345 3641920 24 0.0192842617943727
"291" "UKBMS.192" 11 2.58869199030275 0.137258620535564 0.0116079856588275 3773956.22222222 3531055.66666667 15 0.000134745331055546
"292" "UKBMS.1922" 18 1.53403024327824 0.198344293755696 0.298726802108363 3212879.21428571 3611416.92857143 17 0.0892377022978889
"293" "UKBMS.193" 18 2.15075049454605 0.120828173831802 0.173180378760768 3133300 3495226 26 0.0299914435877229
"294" "UKBMS.1932" 11 5.31374472785084 0.121632379956889 0.302204536995581 3211205 3600460 19 0.0913275821807135
"295" "UKBMS.1935" 12 3.48707013293363 0.311571194489535 0.179039914495964 3247304 3622136 22 0.0320552909827223
"296" "UKBMS.1940" 12 8.26574286568942 0.0828479830793803 0.189137426610144 3236656 3630593 22 0.0357729661447076
"297" "UKBMS.1941" 12 4.14002196481341 0.198950382847423 0.204048315288659 3233049 3629690 23 0.04163571497214
"298" "UKBMS.1942" 11 3.08265052262542 0.1605665184537 0.267296659278402 3226955 3607118 25 0.071447504061394
"299" "UKBMS.1943" 18 1.53604609996608 0.193790625763325 0.36037571964512 3204716 3600399 22 0.129870659309738
"300" "UKBMS.1945" 12 2.84436998173393 1.3248670569205 0.277991870245265 3211258 3623347 16 0.0772794799224601
"301" "UKBMS.195" 11 4.85971825366708 0.203024046517558 -0.0282189945011713 3773626 3534912.57142857 16 0.000796311650657133
"302" "UKBMS.1954" 11 5.48217431637998 0.1801442631753 0.170785945687005 3232650 3602798 23 0.0291678392442046
"303" "UKBMS.1965" 12 4.07935118275239 0.145026765873155 0.357038687844183 3210164.45454545 3607438.45454545 22 0.127476624617496
"304" "UKBMS.1966" 12 4.67714223357526 0.289382586095748 0.355894570385137 3210169 3607071 23 0.126660945229621
"305" "UKBMS.1968" 11 3.21522836607986 0.289542612756787 0.138968420499302 3234739 3598791 22 0.0193122218960709
"306" "UKBMS.1984" 10 1.86233463723464 0.11172985994334 0.145255986571498 3250056 3624516 19 0.0210993016348593
"307" "UKBMS.1989" 11 4.21290131783474 0.31704354769449 0.173397989579012 3239529 3643825 22 0.0300668627900431
"308" "UKBMS.1991" 12 3.29008613005885 0.304688896926201 0.357038687844183 3209469.9 3607046.5 22 0.127476624617496
"309" "UKBMS.2" 18 4.50327484427172 0.250963527997399 0.249719698279854 3303333.7 3627179.6 25 0.0623599277089812
"310" "UKBMS.2001" 18 4.77796707772144 0.20729575689757 0.300589800885506 3185970.57142857 3613165.57142857 26 0.0903542283963883
"311" "UKBMS.2003" 10 1.97628583626655 0.469212618929755 0.255024899545212 3176755 3604285 29 0.0650376993880454
"312" "UKBMS.2004" 17 1.94851004293748 0.409179460005027 0.248622418250816 3176836 3603792 31 0.0618131068568837
"313" "UKBMS.2006" 15 3.54826053223677 0.39522521712789 0.258110189730287 3177874 3603659 28 0.0666208700426048
"314" "UKBMS.2007" 11 2.67801041400409 0.207699553791506 0.189604366972869 3190754.90909091 3581630.27272727 22 0.0359498159751825
"315" "UKBMS.2008" 16 3.4629213488543 0.138878100233218 0.202146966226752 3180553.66666667 3619075.6 24 0.0408633959546798
"316" "UKBMS.2010" 18 3.13482911739228 0.580969997351894 0.237795847145962 3176544.125 3600353 28 0.0565468649198659
"317" "UKBMS.2013" 18 5.35547721161489 0.161708567731083 0.269139961434187 3181298.8 3616829.8 25 0.0724363188407959
"318" "UKBMS.2014" 16 2.56530278210687 0.584781499060382 0.225942512000533 3175776.125 3594811.125 31 0.0510500187291108
"319" "UKBMS.2015" 16 3.00557796935813 0.356073034292191 0.204466071301168 3178880.7 3605728.6 27 0.0418063743133343
"320" "UKBMS.2016" 10 4.9303132228125 0.438148363966117 0.22619201225751 3179638 3605266 28 0.0511628264091014
"321" "UKBMS.2017" 18 3.45420094330233 0.273742792304497 0.237930901148421 3183903.5 3625540.16666667 32 0.0566111137212998
"322" "UKBMS.2018" 11 4.55988001153534 0.522282035577795 0.242261380761382 3182154.44444444 3608931.77777778 29 0.0586905766084114
"323" "UKBMS.2019" 16 1.95170169980872 0.131942538378023 0.203343183689249 3181766.73333333 3620085.53333333 25 0.0413484503528795
"324" "UKBMS.2020" 12 4.26002331723672 0.123394448417587 0.228458493846543 3191725.84615385 3617041.23076923 21 0.0521932834106311
"325" "UKBMS.2021" 13 6.27943038558782 0.127835501682287 0.242626855143881 3191353.92307692 3617587.23076923 21 0.0588677908370097
"326" "UKBMS.2024" 16 2.82694574240445 0.313575045568263 0.256506369728163 3162942 3582271 29 0.0657955177111212
"327" "UKBMS.2026" 11 3.33469024808805 0.313339068570513 0.196001292106533 3176768.57142857 3624646.85714286 25 0.0384165065074304
"328" "UKBMS.2027" 18 5.01381586579612 0.378716936306398 0.295664107708509 3182829.625 3613561.75 27 0.0874172645870686
"329" "UKBMS.2028" 18 1.89812835194949 0.1998985904004 0.224301135459873 3183231.46666667 3620111.26666667 26 0.0503109993685882
"330" "UKBMS.2032" 18 2.74159451143342 0.108898562615568 0.194766171601907 3191218 3623576 19 0.0379338616004635
"331" "UKBMS.2037" 17 3.46619570956583 0.306303156107856 0.20865468572575 3179904.7 3624208.5 26 0.0435367778753113
"332" "UKBMS.2042" 14 3.67419148515483 0.522010827735105 0.244187828275502 3182554 3620728 28 0.0596276954779062
"333" "UKBMS.2043" 15 6.57207758274317 0.181431195713875 0.185291738936125 3192308.3 3585534.2 25 0.0343330285179731
"334" "UKBMS.2044" 17 3.77389890778548 0.178820243219635 0.210172565406551 3180564.84615385 3617371.07692308 22 0.0441725072495708
"335" "UKBMS.2045" 13 4.29177236463683 0.262692716922613 0.317473991706901 3186644 3611382 27 0.100789735410314
"336" "UKBMS.2047" 15 2.29078727391348 0.175295812702667 0.170544126258566 3163151.26666667 3574485.13333333 23 0.0290852990012978
"337" "UKBMS.2049" 12 3.02887913270995 0.206888641069762 0.273581095772081 3185027.25 3605143.125 21 0.0748466159638524
"338" "UKBMS.2051" 11 4.07507734472895 0.177312845372653 0.176162424429499 3179384 3570102 19 0.0310331997808789
"339" "UKBMS.2053" 15 2.40159819200702 1.45706873028029 0.252593105525843 3176401.2 3599135 30 0.0638032769591897
"340" "UKBMS.2054" 12 1.28729303970007 0.12181581640116 0.239777759296122 3181346.4 3617195.33333333 25 0.0574933738530689
"341" "UKBMS.2055" 14 4.81406380153095 0.211845116828529 0.341794212676294 3199340.625 3608911.875 21 0.116823283819008
"342" "UKBMS.2056" 12 3.28748293775987 0.7437320353394 0.272852817805671 3177610.18181818 3586565 30 0.074448660184495
"343" "UKBMS.2058" 12 3.34849569363126 0.135088882370913 0.179336628114537 3170492.5 3577163.75 26 0.0321616261834917
"344" "UKBMS.2062" 10 4.83204089232404 0.207306705474486 0.259434165625444 3186487 3618442 21 0.0673060862937704
"345" "UKBMS.2071" 14 2.73275144529758 0.299767427476149 0.193959387062547 3187120 3625632 20 0.0376202438296789
"346" "UKBMS.21" 18 2.61939883475688 0.433620347441129 0.140054193362025 3326956.25 3622504.875 24 0.0196151770782874
"347" "UKBMS.2104" 18 5.1284840630544 0.237620735130239 0.164406258139845 3309780.25 3545350.125 27 0.0270294177155453
"348" "UKBMS.2105" 18 4.69073952454516 0.309673695456336 0.136187608287226 3310425.2 3545138.8 28 0.0185470646509949
"349" "UKBMS.2106" 18 2.15369875770689 0.10102260054353 0.155904439865087 3310023 3544606.5 21 0.0243061943696466
"350" "UKBMS.2115" 18 2.51521063995022 0.0784595052212681 -0.16266967591291 3310204.2 3545243.8 2 0.0264614234616112
"351" "UKBMS.2123" 18 2.09852053717291 0.12994610782717 0.01924769408709 3310393.75 3545174.25 2 0.000370473727670201
"352" "UKBMS.2131" 18 4.26816222210992 0.430149224468392 0.133724724912972 3310239.83333333 3544625.83333333 30 0.01788230205305
"353" "UKBMS.2133" 12 0.576638340400046 0.268067513115284 0.155070989157092 3310353 3544965 22 0.0240470116781591
"354" "UKBMS.2136" 11 1.45102880778187 0.325704302455099 0.168378769163342 3297438.6 3543317 23 0.0283514099049622
"355" "UKBMS.2202" 18 4.6312311048502 0.418445680462332 0.214671826226051 3149210.42857143 3476149.42857143 30 0.046083992975228
"356" "UKBMS.2206" 18 5.54790240491562 0.579679068642253 0.138688613933266 3153093.81818182 3446942.63636364 34 0.0192345316347305
"357" "UKBMS.2207" 18 2.25609705603862 0.556032707507698 0.116648987776866 3166150.33333333 3470763.77777778 31 0.0136069863493675
"358" "UKBMS.2210" 11 2.1041387438722 0.276944722433644 0.104992658051605 3160728.46153846 3456661.69230769 28 0.0110234582447412
"359" "UKBMS.2211" 18 2.78108053724267 0.16095230414854 0.129028914708335 3170559.5 3465506.375 24 0.0166484608308108
"360" "UKBMS.2212" 17 5.76295910424099 0.691913330175165 0.18955383800712 3122879.125 3478733 32 0.0359306575032296
"361" "UKBMS.2213" 17 3.80225386699576 1.34232089738786 0.210391801534182 3122616.5 3478019.375 32 0.0442647101527987
"362" "UKBMS.2214" 18 1.89205634497483 0.234642446767074 0.128327941358773 3170692 3460353.4 21 0.0164680605333806
"363" "UKBMS.2215" 12 3.77681719588825 0.100819555960327 0.119358510783872 3164509.44444444 3482612.44444444 15 0.0142464540965437
"364" "UKBMS.2219" 15 5.56821082534284 0.206646337084666 0.15342180442542 3136112.14285714 3463412.57142857 29 0.0235382500731519
"365" "UKBMS.2221" 18 2.59255779539083 0.425272517672768 0.136654491674186 3158535.41666667 3466749.25 33 0.0186744500947301
"366" "UKBMS.2225" 18 2.38078725106231 1.20622554024074 0.129108506288133 3163930 3469550 27 0.0166690063959528
"367" "UKBMS.2226" 14 1.26708912784081 0.170037626329956 0.0865951740030815 3151834.66666667 3435207.66666667 18 0.00749872416062396
"368" "UKBMS.2227" 17 1.70512287996861 0.143804169230512 0.0927084622017175 3152029.57142857 3434659.35714286 25 0.00859485896380729
"369" "UKBMS.2228" 17 2.30197908441393 0.29773980058473 0.111226467935918 3151126.33333333 3434577.16666667 29 0.0123713271694997
"370" "UKBMS.2229" 15 1.63976846576036 0.118359399955607 0.183448978014858 3140717.33333333 3485290.55555556 23 0.0336535275346958
"371" "UKBMS.2230" 12 1.564498103862 0.398335228786423 0.176291067135217 3133715 3444361.11111111 23 0.0310785403516735
"372" "UKBMS.2231" 18 2.634891188057 0.118614601031357 0.181186555875208 3131739.91666667 3462788.25 22 0.0328285680299197
"373" "UKBMS.2233" 18 4.87149226595005 0.569047046966858 0.120595082610629 3166591.33333333 3473545.77777778 34 0.0145431739498645
"374" "UKBMS.2234" 16 4.20936417541512 0.244771739064819 0.168706369676115 3155059 3468917.83333333 22 0.028461839169294
"375" "UKBMS.2235" 18 1.98808530142432 0.194100280940876 0.182958440808075 3150136.875 3490502.375 26 0.0334737910629219
"376" "UKBMS.2238" 18 5.47422806710167 0.280556134165539 0.168168456319417 3146321.55555556 3478735.11111111 25 0.0282806297008557
"377" "UKBMS.2239" 15 2.39528631273996 0.153737914724512 0.121610304447524 3161716.36363636 3461327.18181818 22 0.0147890661478196
"378" "UKBMS.2240" 14 2.80775357277241 0.645436028961666 0.160603916769799 3122972.28571429 3444798.57142857 26 0.0257936180818005
"379" "UKBMS.2241" 12 1.92692880786748 0.511371512677079 0.173326385034983 3122327.2 3444522 23 0.0300420357492953
"380" "UKBMS.2242" 12 1.60663119086149 0.464419561444363 0.181626149267801 3123731.28571429 3443810.28571429 27 0.0329880580978495
"381" "UKBMS.2244" 14 1.69146906887994 0.357598279035103 0.0955753765404902 3150337.125 3433541.375 28 0.00913465260085649
"382" "UKBMS.2245" 17 1.85190009959014 0.250246789987959 0.0975058795375446 3150638 3433816.57142857 30 0.00950739654439016
"383" "UKBMS.2246" 16 2.15883875653516 0.220658656309494 0.124052934144499 3150044.3 3433055.8 26 0.0153891304698594
"384" "UKBMS.2247" 13 3.0481921272603 0.346623768207843 0.119906770194099 3150410.75 3433174.375 28 0.0143776335383805
"385" "UKBMS.2248" 13 3.37953398818646 0.125271063701174 0.146189731078665 3140896.4 3491818 22 0.0213714374728525
"386" "UKBMS.2249" 18 4.29409612373906 0.87798700203169 0.199261504595265 3156455.4 3480229.2 29 0.039705147213569
"387" "UKBMS.2250" 16 1.54892394330915 0.173448041236878 0.182268720855697 3140549.81818182 3487382.90909091 23 0.0332218866023719
"388" "UKBMS.2251" 18 4.0635161313608 0.283536485069082 0.113821837007118 3162820.4 3471886.6 30 0.012955410579675
"389" "UKBMS.2254" 14 4.2886409939345 0.213017417285312 0.165198871295789 3123706.7 3478031.2 27 0.0272906670774028
"390" "UKBMS.2255" 17 4.54351878020563 0.132692816600636 0.163089825137621 3140781.625 3476698.5 23 0.0265982910634199
"391" "UKBMS.2256" 17 2.64685393012174 0.117766800091469 0.155555797529614 3139978.57142857 3477199.14285714 23 0.0241976061450742
"392" "UKBMS.2257" 11 3.70835568031766 1.63235416263183 0.193688906234754 3148684 3488847 27 0.0375153923984155
"393" "UKBMS.2258" 18 5.00838058181496 0.843187793522617 0.154597564438404 3156564.6 3485447.8 24 0.0239004069302865
"394" "UKBMS.2261" 12 2.11888254829697 0.294152735372507 0.148182796630214 3123507 3473067.14285714 23 0.0219581412171513
"395" "UKBMS.2266" 16 5.44426957018958 0.445810713384532 0.154314112119821 3160006.5 3480400.5 30 0.0238128451993285
"396" "UKBMS.2267" 14 2.91869794791648 0.2846525643514 0.112500116992645 3155276.6 3441282.46666667 29 0.0126562763233588
"397" "UKBMS.2268" 12 7.22992995173635 0.224964081237384 0.180519088081686 3134592.11111111 3469547.88888889 23 0.0325871411618434
"398" "UKBMS.2270" 14 5.87699013415526 0.440296435079871 0.118110538039243 3148660.375 3442104.125 32 0.0139500991959195
"399" "UKBMS.2271" 12 3.24430059829996 0.244053427199844 0.193877501524516 3125496.625 3475127.5 21 0.0375884855973886
"400" "UKBMS.2272" 14 4.25905777942641 0.140476472554495 0.179565299529342 3135824.44444444 3496067.22222222 18 0.0322436967950622
"401" "UKBMS.2273" 17 4.15275122932868 0.379420968096916 0.187919362389535 3163235.06666667 3455282.53333333 30 0.0353136867608892
"402" "UKBMS.2274" 12 8.24500932329809 0.190567616952426 0.167260748488205 3149069.88888889 3417457.88888889 27 0.0279761579848347
"403" "UKBMS.2278" 12 5.82950232826192 0.519491981640529 0.0967795390727692 3160306.77777778 3454965.33333333 31 0.00936627918313766
"404" "UKBMS.2279" 11 1.84868629599592 0.233449904678798 0.173947998598271 3127877.8 3471936.2 24 0.030257906216344
"405" "UKBMS.2280" 11 3.73736060069652 0.2392612298958 0.110962631278785 3132522 3469299 13 0.0123127055403115
"406" "UKBMS.2284" 11 4.29396901064378 0.0874537809199912 0.161567449470509 3135264.5 3494561.625 16 0.0261040407284056
"407" "UKBMS.2297" 10 2.85395517084209 0.151687404012925 0.177878865890643 3146111 3487211 13 0.0316408909305413
"408" "UKBMS.23" 10 4.74398686508 0.186389795594295 0.0627452142638316 3201442.13333333 3440490.73333333 21 0.00393696191301414
"409" "UKBMS.2307" 10 3.51076492536862 0.747831114164463 0.209100118218555 3288499.33333333 3484072.16666667 24 0.0437228594390135
"410" "UKBMS.2309" 14 3.3197787785104 0.184562072748912 0.180926804232267 3286997.33333333 3480415.11111111 22 0.0327345084897009
"411" "UKBMS.2310" 18 2.05933929923062 0.579035863312568 0.150393330327354 3318732.45454545 3498801.18181818 23 0.0226181538069526
"412" "UKBMS.2311" 11 1.21320850754511 0.0608784439065749 0.165821067554474 3283632.625 3477675.75 21 0.0274966264449054
"413" "UKBMS.2315" 17 3.41128878533862 0.124507659589007 0.201895349087901 3269367 3456776 24 0.0407617319833253
"414" "UKBMS.2316" 13 3.30729265609562 0.37531707957903 0.177943116161202 3261972.11111111 3491322.11111111 28 0.0316637525891592
"415" "UKBMS.2318" 16 3.9984061202906 0.138341376001739 0.205061055371927 3283885.46153846 3440044.92307692 25 0.0420500364302487
"416" "UKBMS.2319" 14 5.19884507111545 0.231440872037576 0.213691323591168 3300236.93333333 3501975.4 27 0.0456639817781455
"417" "UKBMS.2322" 14 1.67327312358928 0.157420326815456 0.221587604177806 3286912.08333333 3461235.25 25 0.0491010663252601
"418" "UKBMS.2325" 17 3.64023858509612 0.164010809821581 0.15954723075022 3299884.6 3479147.2 26 0.025455318840064
"419" "UKBMS.2328" 18 4.80158913885828 0.22106671271547 0.103388264196566 3263336.6 3497230 28 0.0106891331735788
"420" "UKBMS.2332" 13 3.23108792544084 0.528496766050924 0.127128479941887 3253775.83333333 3491735.75 26 0.0161616504123349
"421" "UKBMS.2333" 16 2.00310096594335 0.249161173015087 0.17952283636612 3307670.25 3486135.33333333 26 0.0322284487769368
"422" "UKBMS.2341" 18 3.18603146849744 0.269103797470144 0.162785922585751 3310204.2 3545243.8 27 0.0264992565920942
"423" "UKBMS.2354" 11 2.03222531976052 0.137774695490755 0.0813902748594643 3323078.83333333 3447202.58333333 21 0.00662437684169914
"424" "UKBMS.2355" 12 2.09907154136607 0.321071032080867 0.177729941866665 3290098.26666667 3510278.93333333 22 0.0315879322359281
"425" "UKBMS.2358" 14 3.20616822644156 0.40489368587149 0.197081300848904 3324152 3482999 26 0.0388410391442962
"426" "UKBMS.2370" 15 2.79025203582471 0.252457093538451 0.171924984054314 3289058.42857143 3481066.42857143 21 0.0295582001420762
"427" "UKBMS.2372" 15 4.67244878450355 0.641867647943156 0.0473554387139868 3375925 3459077 20 0.00224253757579416
"428" "UKBMS.2389" 11 1.0955959631676 0.0921426627255777 0.10110192631304 3317169.66666667 3539298.55555556 15 0.0102215995042073
"429" "UKBMS.24" 18 2.77281004448924 0.430719193435344 0.0420017609569808 3360047 3373856.42857143 20 0.00176414792348735
"430" "UKBMS.2401" 18 3.16080521998697 0.323788750592471 0.234436640430978 3170554.11111111 3508071.44444444 31 0.0549605383765635
"431" "UKBMS.2402" 18 4.07442039272452 0.559419898324389 0.259162881823353 3170452.42857143 3509585.42857143 31 0.0671653993149851
"432" "UKBMS.2403" 18 2.97428011153229 0.310048983246171 0.270467207005243 3170424.33333333 3508291.83333333 32 0.0731525100652168
"433" "UKBMS.2404" 18 3.74884420995413 0.344820179118958 0.258255451552505 3169565.72727273 3508553.72727273 30 0.0666958782565881
"434" "UKBMS.2405" 12 3.12058631945063 1.93440402529815 0.155566539709205 3203800 3476373 25 0.0242009482770958
"435" "UKBMS.2407" 14 2.02676134632925 2.5239075199 0.224257251329387 3183558 3503389 27 0.0502913147738118
"436" "UKBMS.2409" 18 2.31432410411109 0.969104456272975 0.117286959925852 3198323.6 3478140.4 30 0.0137562309686485
"437" "UKBMS.2411" 18 4.35097560365137 0.188488766119342 0.193831443944032 3204638.91666667 3477034.5 29 0.0375706286614283
